passcode 	title 	url 	filename 	decode_method_tags
Line 280: w6fcm2cey6f4 	PAC's Weekly Wrap-Up March 20, 2016 	https://ingress.codes/2016/03/20/pacs-weekly-wrap-up-march-20-2016/ 	code\PAC's Weekly Wrap-Up March 20, 2016.html 	
jvkrjrjrkdjlddjrjbdkkrkvkikgjidvjrkijr 	After Brooklyn 	https://ingress.codes/2016/06/07/after-brooklyn/ 	code\After Brooklyn.html 	atbash,Keyboard
ezya5kce5n9g4u3681 	What Separates Us From ADA 	https://ingress.codes/2016/05/19/what-separates-us-from-ada/ 	code\What Separates Us From ADA.html 	decimal,keyboard flip,substitution,transposition,vigenere
2da82et83sn72ik84ca80lb97si61de76re71cn75os85aw75ta89hw69da89eh72ym85hc78ta66rc84sd75na79ff74oe77no84ra78et8 	What Separates Us From ADA 	https://ingress.codes/2016/05/19/what-separates-us-from-ada/ 	code\What Separates Us From ADA.html 	decimal,keyboard flip,substitution,transposition,vigenere
limibqn/yowltvnwsyiehgyuyowo 	What Separates Us From ADA 	https://ingress.codes/2016/05/19/what-separates-us-from-ada/ 	code\What Separates Us From ADA.html 	decimal,keyboard flip,substitution,transposition,vigenere
mcrhuq.wayzlsywfli.qeobbs.rumd 	Klue's Nightmares and her Dream.html 	https://ingress.codes/2016/05/21/klues-nightmares-and-her-dream/ 	code\Klue's Nightmares and her Dream.html 	keyword substitution,live code,reverse,rot,transposition
gsncftwgsiwtrevowevdrosik 	Klue's Nightmares and her Dream.html 	https://ingress.codes/2016/05/21/klues-nightmares-and-her-dream/ 	code\Klue's Nightmares and her Dream.html 	keyword substitution,live code,reverse,rot,transposition
hrxnotznitermatsixvmmthr 	Klue's Nightmares and her Dream.html 	https://ingress.codes/2016/05/21/klues-nightmares-and-her-dream/ 	code\Klue's Nightmares and her Dream.html 	keyword substitution,live code,reverse,rot,transposition
f5q0sfwpsqnj6ceg4 	Klue's Nightmares and her Dream.html 	https://ingress.codes/2016/05/21/klues-nightmares-and-her-dream/ 	code\Klue's Nightmares and her Dream.html 	keyword substitution,live code,reverse,rot,transposition
octcuearressquabeebaabeequacuehexyou 	Klue's Nightmares and her Dream.html 	https://ingress.codes/2016/05/21/klues-nightmares-and-her-dream/ 	code\Klue's Nightmares and her Dream.html 	keyword substitution,live code,reverse,rot,transposition
5pnh31.34ga7a8b 	Klue's Nightmares and her Dream.html 	https://ingress.codes/2016/05/21/klues-nightmares-and-her-dream/ 	code\Klue's Nightmares and her Dream.html 	keyword substitution,live code,reverse,rot,transposition
xruofqhgiezruatonimerhtezherht 	Mission in San Diego Accomplished 	https://ingress.codes/2016/05/12/mission-in-san-diego-accomplished/ 	code\Mission in San Diego Accomplished.html 	alphabet index,decimal,keyword substitution,morse,reverse,run length encoding
5b3a45a4b3b32c51db32cc25a4a4a4d1c22cc24ac2d15b3a4d15a4c2c2 	Mission in San Diego Accomplished 	https://ingress.codes/2016/05/12/mission-in-san-diego-accomplished/ 	code\Mission in San Diego Accomplished.html 	alphabet index,decimal,keyword substitution,morse,reverse,run length encoding
h5169d89a65527g7a57695fa282 	Mission in San Diego Accomplished 	https://ingress.codes/2016/05/12/mission-in-san-diego-accomplished/ 	code\Mission in San Diego Accomplished.html 	alphabet index,decimal,keyword substitution,morse,reverse,run length encoding
iuczvtotqaxnzticbol 	An Engineered Escape.html 	https://ingress.codes/2016/05/13/an-engineered-escape/ 	code\An Engineered Escape.html 	Keyboard,keyword substitution,Leetspeak,morse,morse code,reverse,rot,substitution
5554%e%7f%%^f5555e^9515b5%5b%5%@f$535e5&amp;f$g(5%%d51%%%f%@55f$%457f$53 	An Engineered Escape.html 	https://ingress.codes/2016/05/13/an-engineered-escape/ 	code\An Engineered Escape.html 	Keyboard,keyword substitution,Leetspeak,morse,morse code,reverse,rot,substitution
cccfchchcfahaiacbcbfcdabcebebfcdadahaibh 	Top Line Report San Diego Intel Mission 	https://ingress.codes/2016/05/11/top-line-report-san-diego-intel-mission/ 	code\Top Line Report San Diego Intel Mission.html 	keyword substitution,phone,rot,transposition
uk4ruh8r8t8teyez 	Top Line Report San Diego Intel Mission 	https://ingress.codes/2016/05/11/top-line-report-san-diego-intel-mission/ 	code\Top Line Report San Diego Intel Mission.html 	keyword substitution,phone,rot,transposition
6983098964768885779162966598 	Top Line Report San Diego Intel Mission 	https://ingress.codes/2016/05/11/top-line-report-san-diego-intel-mission/ 	code\Top Line Report San Diego Intel Mission.html 	keyword substitution,phone,rot,transposition
<span style="font-size: 01px; letter-spacing: 7px; line-height: 8px;">3122878787871638787211287631187118787875228732533187228787878761878787128787871187878787876487878787873287115124435487112287878754878787871118787168744112587124387354112287531187118764873112875122871878735878741871225333116874312258712443541871226111116874121158712221543128725872353122287512112687341287158722873335318787872228751238716878744112587878712287218754873187878722522287136411871253221187541122543487316431871253872211875411878722528787871218716428711258712416421871261532871126871187128715428711151128723534187128761111354418711533287215321128761132532218725113264871187218752632221528722871163322872533871126873212154287111631221878763438732638731872154211871631228715878787872187878711878787263111871544321633872215121346873287121544878787331687332215343878712633187215223335</span> 	Complex and Impure 	https://ingress.codes/2016/04/16/complex-and-impure/ 	code\Complex and Impure.html 	ASCII Art,binary,hexadecimal,Leetspeak,morse,transposition
584332215336454335344532421059205643 	Acolyte's Compound Attacked 	https://ingress.codes/2016/04/28/acolytes-compound-attacked/ 	code\Acolyte's Compound Attacked.html 	atbash,decimal,reverse,rot,transposition
wsrrk5r8oes2k6sgpj 	Acolyte's Compound Attacked 	https://ingress.codes/2016/04/28/acolytes-compound-attacked/ 	code\Acolyte's Compound Attacked.html 	atbash,decimal,reverse,rot,transposition
qrfrvrifveohujghxbug 	Acolyte's Compound Attacked 	https://ingress.codes/2016/04/28/acolytes-compound-attacked/ 	code\Acolyte's Compound Attacked.html 	atbash,decimal,reverse,rot,transposition
aa98998fa87b8d968898ad76aa87 	Stockpiles 	https://ingress.codes/2016/04/13/stockpiles/ 	code\Stockpiles.html 	decimal,hexadecimal atbash,Keyboard,phone
ttyouuyyteyiiwyoytuuiptwiettir 	Stockpiles 	https://ingress.codes/2016/04/13/stockpiles/ 	code\Stockpiles.html 	decimal,hexadecimal atbash,Keyboard,phone
jdnjoruulruonxubsdtgmkvfu0jnuyl0t1 	Stockpiles 	https://ingress.codes/2016/04/13/stockpiles/ 	code\Stockpiles.html 	decimal,hexadecimal atbash,Keyboard,phone
cq2bs9le4f35vd 	Hank Johnson Nigel's Long Journey 	https://ingress.codes/2016/12/10/hank-johnson-nigels-long-journey/ 	code\Hank Johnson Nigel's Long Journey.html 	rot,transposition
qdw11zmshlhfttk668sj 	Hank Johnson Nigel's Long Journey 	https://ingress.codes/2016/12/10/hank-johnson-nigels-long-journey/ 	code\Hank Johnson Nigel's Long Journey.html 	rot,transposition
zsn64joejwbeobt833ha 	Hank Johnson Nigel's Long Journey 	https://ingress.codes/2016/12/10/hank-johnson-nigels-long-journey/ 	code\Hank Johnson Nigel's Long Journey.html 	rot,transposition
epy35tgylmgp055bb 	Hank Johnson Oliver's Workspace 	https://ingress.codes/2016/12/11/hank-johnson-olivers-workspace/ 	code\Hank Johnson Oliver's Workspace.html 	keyword substitution,rot,transposition
nt9atr86bj4odrd7f 	Hank Johnson Oliver's Workspace 	https://ingress.codes/2016/12/11/hank-johnson-olivers-workspace/ 	code\Hank Johnson Oliver's Workspace.html 	keyword substitution,rot,transposition
n8cpue7fco2ree95t 	Hank Johnson Oliver's Workspace 	https://ingress.codes/2016/12/11/hank-johnson-olivers-workspace/ 	code\Hank Johnson Oliver's Workspace.html 	keyword substitution,rot,transposition
9rbxxfl8xrc881jrcpl1u6byu6rc 	The Challenges Ahead 	https://ingress.codes/2016/12/12/the-challenges-ahead/ 	code\The Challenges Ahead.html 	braille,keyword substitution,morse,skip,transposition
6n4kbaakxmr7e7t2 	The Challenges Ahead 	https://ingress.codes/2016/12/12/the-challenges-ahead/ 	code\The Challenges Ahead.html 	braille,keyword substitution,morse,skip,transposition
fb3i8hs9n78z 	The Challenges Ahead 	https://ingress.codes/2016/12/12/the-challenges-ahead/ 	code\The Challenges Ahead.html 	braille,keyword substitution,morse,skip,transposition
Z5MmZuJBVLgDJ5wDMHJm4r3y 	The Finish Line 	https://ingress.codes/2016/12/13/the-finish-line/ 	code\The Finish Line.html 	base64,reverse,transposition
5e9z8tsbbyamq3f4 	The Finish Line 	https://ingress.codes/2016/12/13/the-finish-line/ 	code\The Finish Line.html 	base64,reverse,transposition
bur37sfyiep432noc 	The Finish Line 	https://ingress.codes/2016/12/13/the-finish-line/ 	code\The Finish Line.html 	base64,reverse,transposition
